ID,LOCATION,DATE,LATITUDE,LONGITUDE,spider_length,abdomen_length,abdomen_area,radius,mesh_size
506070,LJUBLJANA,2021-09-23T12:26:00Z,46.163672,14.375689,14.67351038,13.00761858,102.7557767,16,0.421052632
506072,LJUBLJANA,2021-09-23T12:27:00Z,46.143678,14.402868,16.63613749,14.20310069,114.9285971,20,0.487804878
506080,LJUBLJANA,2021-09-23T12:32:00Z,46.143678,14.402868,13.14089223,9.849813956,72.35624298,14,0.424242424
506121,LJUBLJANA,2021-09-23T13:36:00Z,46.118948,14.422656,14.13514769,12.73404959,97.2554249,10,0.384615385
506139,LJUBLJANA,2021-09-23T13:47:00Z,46.113744,14.449416,15.4331789,10.86585449,77.71564248,23,0.741935484
506141,LJUBLJANA,2021-09-23T13:51:00Z,46.118948,14.422656,11.33633444,10.22125984,56.7451457,12,0.3
506143,LJUBLJANA,2021-09-23T13:53:00Z,46.113744,14.449416,11.38883848,8.299538157,38.40776753,14,0.5
506169,LJUBLJANA,2021-09-23T14:20:00Z,46.106995,14.456421,11.5151061,8.868031704,45.67945181,16,0.444444444
506171,LJUBLJANA,2021-09-23T14:20:00Z,46.118948,14.422656,12.04248185,9.326450104,60.57347113,12,0.6
506175,LJUBLJANA,2021-09-23T14:24:00Z,46.106995,14.456421,12.83328377,10.22570104,70.37251473,9,0.9
506247,LJUBLJANA,2021-09-23T15:58:00Z,46.072494,14.488914,9.274290792,6.142162838,18.56164822,7,0.388888889
513927,MONTREAL,2021-10-06T09:00:00Z,45.411882,-73.916127,16.27,13.82,113.14,24,0.75
513935,MONTREAL,2021-10-06T09:31:00Z,45.4183,-73.899226,17.5,15.31,NA,21,1.75
513942,MONTREAL,2021-10-06T09:37:00Z,45.4183,-73.899226,14.82,12.25,96.6,34,1.0625
513944,MONTREAL,2021-10-06T09:41:00Z,45.4183,-73.899226,14.67,10.56,73.31,24,0.75
514203,MONTREAL,2021-10-06T14:06:00Z,45.42214,-73.881803,16.28,13.44,111.71,NA,NA
514208,MONTREAL,2021-10-06T14:24:00Z,45.427795,-73.863832,14.52,10.73,73.3,33,1.434782609
514209,MONTREAL,2021-10-06T14:30:00Z,45.427801,-73.863946,16.08,12.9,112.03,27,1.173913043
514521,MONTREAL,2021-10-07T08:11:00Z,45.340175,-74.079283,14.51,10.86,78.18,27,0.72972973
514523,MONTREAL,2021-10-07T08:14:00Z,45.340175,-74.079283,12.57,9.89,53.84,11,0.333333333
514544,MONTREAL,2021-10-07T08:36:00Z,45.345223,-74.059655,14.03,12.24,89.13,15,0.555555556
514710,MONTREAL,2021-10-07T15:18:00Z,45.455395,-73.764398,15.64,11.68,90.71,24,0.774193548
514716,MONTREAL,2021-10-07T15:58:00Z,45.386752,-73.980632,15.76,10.94,51.71,20,0.714285714
514720,MONTREAL,2021-10-07T16:07:00Z,45.386401,-73.98057,11.75,8.62,40.4,18,0.473684211
514722,MONTREAL,2021-10-07T16:11:00Z,45.386744,-73.980657,12.9,8.71,44.86,17,0.708333333
514723,MONTREAL,2021-10-07T16:21:00Z,45.380507,-73.997283,11.76,8.32,43.87,20,0.8
514725,MONTREAL,2021-10-07T16:28:00Z,45.380507,-73.997283,12.22,9.15,48.26,21,0.7
514726,MONTREAL,2021-10-07T16:31:00Z,45.380507,-73.997283,14.08,12.29,75.5,23,1
499762,OXFORD,2021-09-13T11:03:00Z,51.754799,-1.261274,7.318981147,4.881270053,14.10603682,17,NA
499771,OXFORD,2021-09-13T11:04:00Z,51.733456,-1.264381,9.706708997,5.692388843,18.93926133,13.75,NA
499774,OXFORD,2021-09-13T11:31:00Z,51.754799,-1.261274,8.083645497,4.930284895,NA,15,0.535714286
499798,OXFORD,2021-09-13T11:50:00Z,51.75548,-1.262117,8.309264886,5.18411933,14.70123206,NA,NA
499806,OXFORD,2021-09-13T12:07:00Z,51.754808,-1.261353,10.43288744,7.455156455,36.01893704,16.8,0.381818182
499812,OXFORD,2021-09-13T12:21:00Z,51.757264,-1.261892,8.943255312,6.632643558,26.8402163,16,0.380952381
499813,OXFORD,2021-09-13T12:25:00Z,51.754808,-1.261353,8.076335474,5.957097386,18.6791805,11,0.244444444
499815,OXFORD,2021-09-13T12:36:00Z,51.754069,-1.261562,NA,NA,NA,18.5,0.385416667
499820,OXFORD,2021-09-13T12:48:00Z,51.75773,-1.262064,9.711002373,6.827954729,NA,18,0.486486486
499822,OXFORD,2021-09-13T12:50:00Z,51.754161,-1.261556,10.45972947,7.167878374,34.12012472,16,0.421052632
499825,OXFORD,2021-09-13T13:18:00Z,51.760802,-1.26806,NA,NA,NA,11,0.407407407
499826,OXFORD,2021-09-13T13:22:00Z,51.754161,-1.261556,7.467623008,5.089422707,12.78791334,11.5,0.605263158
499827,OXFORD,2021-09-13T13:34:00Z,51.761926,-1.269053,10.63113222,7.871164778,35.5775815,11.5,0.370967742
499828,OXFORD,2021-09-13T13:35:00Z,51.754161,-1.261556,9.591872186,NA,NA,11.25,NA
499829,OXFORD,2021-09-13T13:44:00Z,51.767557,-1.272315,10.92566431,8.645617606,44.17675765,17,0.361702128
499830,OXFORD,2021-09-13T13:46:00Z,51.758955,-1.266487,NA,NA,NA,14.5,0.391891892
499831,OXFORD,2021-09-13T13:59:00Z,51.762159,-1.271228,13.70125551,11.71897634,NA,13,0.590909091
499832,OXFORD,2021-09-13T13:59:00Z,51.758955,-1.266487,10.04209369,7.015217341,28.11659662,15.5,0.407894737
499843,OXFORD,2021-09-13T14:22:00Z,51.762343,-1.270704,8.9228494,6.12869214,25.16053785,16,0.470588235
499844,OXFORD,2021-09-13T14:23:00Z,51.758955,-1.266487,11.78162469,8.918941034,48.50835038,15.75,0.425675676
499856,OXFORD,2021-09-13T14:33:00Z,51.762838,-1.2706,12.02401404,8.917609904,NA,20,0.909090909
499858,OXFORD,2021-09-13T14:39:00Z,51.758955,-1.266487,14.01638537,10.56116026,NA,14.5,0.402777778
499861,OXFORD,2021-09-13T14:44:00Z,51.763371,-1.270947,12.02058519,9.086598909,58.22412972,15,0.833333333
499864,OXFORD,2021-09-13T14:53:00Z,51.763566,-1.270975,9.006752653,6.04917966,NA,13,0.590909091
499865,OXFORD,2021-09-13T14:54:00Z,51.758955,-1.266487,NA,NA,NA,11.75,0.47
499869,OXFORD,2021-09-13T15:04:00Z,51.763904,-1.270936,8.410999507,6.096833966,NA,14.75,0.614583333
499871,OXFORD,2021-09-13T15:05:00Z,51.758955,-1.266487,12.22261651,10.14660628,64.63348973,17.25,0.507352941
499877,OXFORD,2021-09-13T15:17:00Z,51.764128,-1.271153,10.33593889,8.353899263,NA,15,0.6
499879,OXFORD,2021-09-13T15:19:00Z,51.758955,-1.266487,NA,NA,NA,13,0.928571429
499890,OXFORD,2021-09-13T15:31:00Z,51.764667,-1.27083,12.10969828,9.522036687,60.12504929,13,0.52
499892,OXFORD,2021-09-13T15:30:00Z,51.758955,-1.266487,NA,8.404469781,39.12400386,10.5,0.276315789
499898,OXFORD,2021-09-13T15:43:00Z,51.758955,-1.266487,10.72712712,6.699373472,27.3361105,16.5,0.589285714
499899,OXFORD,2021-09-13T15:56:00Z,51.758955,-1.266487,NA,NA,NA,10.75,0.488636364
499900,OXFORD,2021-09-13T16:00:00Z,51.758955,-1.266487,14.07576303,9.540861222,NA,18,0.5625
499903,OXFORD,2021-09-13T16:09:00Z,51.758955,-1.266487,NA,9.797074901,NA,17,0.5
502105,OXFORD,2021-09-17T14:24:00Z,51.762343,-1.274508,10.93413081,7.447813816,NA,11.5,0.396551724
502106,OXFORD,2021-09-17T14:26:00Z,51.762329,-1.274902,NA,NA,NA,15,0.454545455
502109,OXFORD,2021-09-17T14:33:00Z,51.762666,-1.278852,NA,NA,NA,12,0.444444444
502110,OXFORD,2021-09-17T14:34:00Z,51.764118,-1.279541,NA,NA,NA,11,0.523809524
502118,OXFORD,2021-09-17T14:52:00Z,51.766428,-1.283614,NA,NA,NA,16,0.516129032
502119,OXFORD,2021-09-17T15:06:00Z,51.766257,-1.283463,NA,NA,NA,14,0.5
502144,OXFORD,2021-09-17T15:47:00Z,51.767486,-1.287491,NA,NA,NA,17,0.739130435
513875,OXFORD,2021-10-06T12:58:00Z,51.672192,-1.278298,8.349492243,6.069214832,NA,11,0.846153846
513876,OXFORD,2021-10-06T13:02:00Z,51.672192,-1.278298,10.72031944,8.079700312,41.19473701,10,0.526315789
513885,OXFORD,2021-10-06T13:16:00Z,51.672192,-1.278298,11.20271552,8.892998408,44.89865125,7.5,0.3
513896,OXFORD,2021-10-06T13:32:00Z,51.670903,-1.279254,11.77315405,9.80635798,66.48525521,17,0.708333333
513905,OXFORD,2021-10-06T13:40:00Z,51.670245,-1.278859,11.80647514,9.623323813,NA,16.5,0.634615385
513926,OXFORD,2021-10-06T13:59:00Z,51.669921,-1.279267,NA,NA,NA,12,0.6
513947,OXFORD,2021-10-06T14:45:00Z,51.66634,-1.277829,11.29413519,9.379987348,58.44449828,11,0.647058824
513974,OXFORD,2021-10-06T15:07:00Z,51.667197,-1.271139,10.83174107,9.209464727,51.54153498,12.5,0.595238095
514411,OXFORD,2021-10-07T09:52:00Z,51.644666,-1.864529,10.25605437,9.477308594,59.53704189,10.5,0.35
514416,OXFORD,2021-10-07T10:00:00Z,51.640717,-1.865192,10.96750423,8.964696239,49.80286796,16.5,0.471428571
514419,OXFORD,2021-10-07T10:13:00Z,51.644666,-1.864529,9.451099826,8.443768763,38.79829755,13.5,0.409090909
514427,OXFORD,2021-10-07T10:24:00Z,51.641305,-1.856495,9.059145464,6.506964168,29.45917111,13,0.565217391
514430,OXFORD,2021-10-07T10:41:00Z,51.641793,-1.857502,15.89362871,14.53507528,NA,22.5,0.681818182
514437,OXFORD,2021-10-07T11:00:00Z,51.641793,-1.857502,11.2226595,9.592901394,58.3457985,18,0.418604651
514446,OXFORD,2021-10-07T11:14:00Z,51.641793,-1.857502,8.382102631,NA,NA,16.5,0.611111111
514455,OXFORD,2021-10-07T11:23:00Z,51.641793,-1.857502,10.39736213,7.36601252,39.78972146,14.5,0.453125
514456,OXFORD,2021-10-07T11:33:00Z,51.641793,-1.857502,11.75172844,8.45257098,40.89329372,20,0.625
514463,OXFORD,2021-10-07T11:47:00Z,51.641793,-1.857502,11.60578885,8.570986773,48.35783435,18,NA
514473,OXFORD,2021-10-07T12:02:00Z,51.641793,-1.857502,10.55937605,8.781376706,50.92579883,11.5,0.328571429
514479,OXFORD,2021-10-07T12:14:00Z,51.641793,-1.857502,10.20374982,8.672914523,NA,19,0.452380952
514531,OXFORD,2021-10-07T13:26:00Z,51.641793,-1.857502,NA,NA,NA,10.5,0.477272727
514543,OXFORD,2021-10-07T13:37:00Z,51.641793,-1.857502,NA,NA,NA,14.5,0.537037037
514554,OXFORD,2021-10-07T13:55:00Z,51.642953,-1.86243,NA,NA,NA,7.5,0.288461538
510121,RENNES,2021-09-29T15:19:00Z,48.130973,-1.70624,14.871,12.876,93.004,5.6,0.7
510582,RENNES,2021-09-30T10:56:00Z,48.146508,-1.746973,14.481,10.938,78.443,10.3,0.447826087
510777,RENNES,2021-09-30T15:56:00Z,48.132071,-1.721005,12.608,11.148,73.123,8.5,0.653846154
510611,RENNES,2021-09-30T11:46:00Z,48.14529,-1.740806,9.248,7.782,36.318,9.8,0.576470588
510110,RENNES,2021-09-29T14:26:00Z,48.131958,-1.707659,10.474,7.131,29.242,NA,NA
510151,RENNES,2021-09-29T16:29:00Z,48.128203,-1.692616,15.527,9.234,NA,6.4,0.581818182
510143,RENNES,2021-09-29T16:03:00Z,48.129953,-1.696809,9.993,7.099,29.996,NA,NA
510723,RENNES,2021-09-30T14:37:00Z,48.139792,-1.733511,10.96906294,7.401533729,35.633,NA,NA
510583,RENNES,2021-09-30T10:58:00Z,48.146508,-1.746973,NA,NA,NA,4.4,0.366666667
510603,RENNES,2021-09-30T11:32:00Z,48.145509,-1.742923,13.942,11.819,80.719,13,0.40625
510066,RENNES,2021-09-29T12:12:00Z,48.132647,-1.718584,15.307,12.202,95.377,7.9,0.438888889
510600,RENNES,2021-09-30T11:31:00Z,48.145509,-1.742923,12.716,9.696,57.961,7,0.411764706
510623,RENNES,2021-09-30T12:15:00Z,48.144814,-1.738081,14.682,12.614,95.973,11.4,0.422222222
510741,RENNES,2021-09-30T15:11:00Z,48.139006,-1.72606,13.875,NA,NA,13,0.866666667
510068,RENNES,2021-09-29T12:34:00Z,48.132501,-1.719119,13.976,12.339,86.739,12.7,0.552173913
510622,RENNES,2021-09-30T12:14:00Z,48.144814,-1.738081,9.344,8.164,NA,4.5,0.28125
510127,RENNES,2021-09-29T15:30:00Z,48.129481,-1.700143,9.909,7.569,28.587,10.1,0.561111111
509441,RENNES,2021-09-28T11:41:00Z,48.118103,-1.681032,15.872,10.45,56.245,8,0.4
510621,RENNES,2021-09-30T12:10:00Z,48.144814,-1.738081,12.553,10.171,NA,9,0.818181818
510122,RENNES,2021-09-29T15:20:00Z,48.130973,-1.70624,15.019,11.465,69.757,11.6,0.682352941
510606,RENNES,2021-09-30T11:37:00Z,48.146047,-1.743251,13.213,10.662,NA,8,0.421052632
510588,RENNES,2021-09-30T11:06:00Z,48.146024,-1.744447,NA,NA,NA,4.8,0.6
510111,RENNES,2021-09-29T14:26:00Z,48.131858,-1.707326,13.128,10.98,74.476,8.2,0.5125
510665,RENNES,2021-09-30T13:30:00Z,48.143891000000004,-1.737551,14.844,13.669,NA,7.5,0.535714286
510094,RENNES,2021-09-29T13:21:00Z,48.133705,-1.713944,8.741,7.936,NA,10.9,0.726666667
510758,RENNES,2021-09-30T15:26:00Z,48.137353,-1.7243,13.063,10.75,74.095,7,0.875
509502,RENNES,2021-09-28T15:56:00Z,48.131577,-1.702688,8.912,5.978,19.77,7.9,0.658333333
510740,RENNES,2021-09-30T15:11:00Z,48.139006,-1.72606,NA,NA,NA,10.3,0.447826087
510617,RENNES,2021-09-30T12:09:00Z,48.144814,-1.738081,14.053,11.273,80.975,11.9,0.566666667
510613,RENNES,2021-09-30T11:57:00Z,48.145171,-1.738188,10.792,9.8,51.944,11.9,0.566666667
510126,RENNES,2021-09-29T15:29:00Z,48.129567,-1.70014,7.37,5.432,16.192,9.1,0.478947368
510721,RENNES,2021-09-30T14:36:00Z,48.140157,-1.733139,10.448,8.265,39.811,6.6,0.6
510104,RENNES,2021-09-29T14:02:00Z,48.132719,-1.710729,12.643,10.654,72.929,5.8,0.527272727
510674,RENNES,2021-09-30T13:49:00Z,48.14289,-1.734259,11.431,9.251,48.593,7.9,0.79
509445,RENNES,2021-09-28T12:30:00Z,48.121228,-1.682722,9.62653675,8.395814811,NA,6,0.5
510142,RENNES,2021-09-29T16:02:00Z,48.128977,-1.696695,11.09,8.761,43.504,7.5,0.681818182
510170,RENNES,2021-09-29T17:18:00Z,48.123633,-1.692411,13.203,10.667,NA,9.3,0.93
510755,RENNES,2021-09-30T15:26:00Z,48.137501,-1.724438,12.948,9.775,64.925,7,0.4375
510759,RENNES,2021-09-30T15:27:00Z,48.137167,-1.724102,13.279,11.79,83.424,NA,NA
510762,RENNES,2021-09-30T15:40:00Z,48.135285,-1.72375,NA,NA,NA,6.9,0.627272727
510144,RENNES,2021-09-29T16:04:00Z,48.130071,-1.697051,13.1730665,NA,NA,11.3,1.027272727
510079,RENNES,2021-09-29T12:54:00Z,48.133203,-1.7164,13.031,11.205,74.697,6.9,0.530769231
509943,RENNES,2021-09-29T10:05:00Z,48.122587,-1.685658,16.171,12.179,88.581,4.8,0.4
510733,RENNES,2021-09-30T14:53:00Z,48.140435,-1.729264,NA,NA,NA,13.5,0.964285714
510095,RENNES,2021-09-29T13:22:00Z,48.133664,-1.713502,16.319,14.478,120.722,8.4,0.763636364
509432,RENNES,2021-09-28T11:59:00Z,48.120394,-1.680457,12.285,10.034,55.544,10,0.208333333
509442,RENNES,2021-09-28T12:26:00Z,48.120567,-1.683051,12.08,9.593,NA,8.5,0.472222222
509444,RENNES,2021-09-28T12:28:00Z,48.121236,-1.682786,NA,NA,NA,5,0.357142857
509462,RENNES,2021-09-28T14:08:00Z,48.12309,-1.690416,NA,NA,NA,10.5,0.617647059
509466,RENNES,2021-09-28T14:26:00Z,48.12309,-1.690416,NA,NA,NA,16.5,2.357142857
509476,RENNES,2021-09-28T15:35:00Z,48.130376,-1.702023,14.7,13.024,100.809,NA,NA
510031,RENNES,2021-09-29T11:37:00Z,48.130651,-1.712386,11.036,7.865,NA,9.6,0.8
510067,RENNES,2021-09-29T12:31:00Z,48.132559,-1.718918,14.254,12.707,97.005,NA,NA
510107,RENNES,2021-09-29T14:03:00Z,48.132719,-1.710729,13.431,11.306,74.476,7.4,0.569230769
510573,RENNES,2021-09-30T10:31:00Z,48.146091,-1.749225,9.875,7.547,35.553,4.8,0.4
510666,RENNES,2021-09-30T13:31:00Z,48.143858,-1.737066,NA,NA,NA,10.8,0.6
510667,RENNES,2021-09-30T13:32:00Z,48.143911,-1.737614,11.595,9.667,58.993,7.3,0.663636364
510685,RENNES,2021-09-30T14:06:00Z,48.14172,-1.734425,12.598,10.457,60.512,9.3,0.422727273
510686,RENNES,2021-09-30T14:07:00Z,48.141713,-1.734341,8.97,6.95,25.641,NA,NA
510714,RENNES,2021-09-30T14:34:00Z,48.140808,-1.732967,12.321,10.277,63.596,7.4,0.435294118
510717,RENNES,2021-09-30T14:34:00Z,48.140808,-1.732967,NA,NA,NA,10.9,0.436
510722,RENNES,2021-09-30T14:36:00Z,48.140157,-1.733139,11.36,9.994,58.553,8.5,1.0625
510734,RENNES,2021-09-30T14:54:00Z,48.140435,-1.729264,10.184,8.434,42.832,5.6,0.373333333
510735,RENNES,2021-09-30T14:54:00Z,48.140298,-1.729322,10.913,9.679,60.699,NA,NA
510736,RENNES,2021-09-30T14:55:00Z,48.140298,-1.729322,12.354,11.014,61.948,11.3,0.594736842
510739,RENNES,2021-09-30T15:09:00Z,48.139006,-1.72606,14.664,13.123,93.857,7.2,0.6
510775,RENNES,2021-09-30T15:54:00Z,48.132071,-1.721005,9.67,8.455,43.478,8.4,0.4
510778,RENNES,2021-09-30T15:56:00Z,48.132014,-1.72058,12.459,10.051,61.437,11.6,1.054545455
698934,SANFRANCISCO,2022-10-12T15:14:00Z,37.7564,-122.414589,15.174,10.841,66.963,26,0.702702703
698920,SANFRANCISCO,2022-10-12T14:01:00Z,37.765039,-122.413186,12.702,10.734,74.01,15,0.340909091
698847,SANFRANCISCO,2022-10-12T09:57:00Z,37.787819,-122.407875,10.761,6.953,25.286,NA,NA
700078,SANFRANCISCO,2022-10-14T13:29:00Z,37.729392,-122.421075,15.039,10.375,NA,23,0.511111111
698931,SANFRANCISCO,2022-10-12T14:53:00Z,37.758964,-122.41355,11.807,10.139,63.837,18,0.666666667
699993,SANFRANCISCO,2022-10-14T10:06:00Z,37.743472,-122.418214,13,9.237,51.729,15,0.375
698938,SANFRANCISCO,2022-10-12T15:29:00Z,37.755261,-122.41555,16.576,10.716,NA,20,0.625
698930,SANFRANCISCO,2022-10-12T14:50:00Z,37.758922,-122.413453,11.591,8.895,53.433,15,0.394736842
698944,SANFRANCISCO,2022-10-12T16:01:00Z,37.751203,-122.416114,16.243,13.162,117.693,15.5,0.553571429
698935,SANFRANCISCO,2022-10-12T15:17:00Z,37.756489,-122.41455,14.861,11.94,NA,13,0.448275862
700016,SANFRANCISCO,2022-10-14T10:25:00Z,37.741561,-122.419328,17.723,13.697,124.317,15.5,0.46969697
698914,SANFRANCISCO,2022-10-12T13:46:00Z,37.764817,-122.413039,NA,NA,NA,14,0.538461538
700088,SANFRANCISCO,2022-10-14T13:55:00Z,37.727478,-122.422203,14.927,11.45,NA,15,0.75
698936,SANFRANCISCO,2022-10-12T15:26:00Z,37.755303,-122.415481,NA,NA,NA,16,0.64
698917,SANFRANCISCO,2022-10-12T13:53:00Z,37.764697,-122.413247,14.646,9.64,48.256,19,0.95
698927,SANFRANCISCO,2022-10-12T14:46:00Z,37.758928,-122.413519,NA,NA,NA,18.5,0.5
698933,SANFRANCISCO,2022-10-12T15:10:00Z,37.756163,-122.414367,NA,NA,NA,13.5,0.3375
510967,SANTA_CRUZ,2021-09-30T12:40:00Z,36.9976,-122.039934,13,9.3,74.37,11.8,0.222641509
511384,SANTA_CRUZ,2021-10-01T12:56:00Z,36.990582,-122.032191,12.4,10.8,67.26,15.6,0.433333333
510961,SANTA_CRUZ,2021-09-30T12:11:00Z,36.996926,-122.038895,9.32,6.17,15.93,9.1,0.267647059
511036,SANTA_CRUZ,2021-09-30T15:26:00Z,37.005081,-122.04588,13.29,10.33,71.57,16.1,0.342553191
510999,SANTA_CRUZ,2021-09-30T13:59:00Z,37.000584,-122.040812,11.54,9.53,43.27,10.7,0.289189189
511035,SANTA_CRUZ,2021-09-30T14:45:00Z,37.002766,-122.041737,14.86,10.41,57.33,19.6,0.376923077
510429,SANTA_CRUZ,2021-09-29T16:49:00Z,36.971655,-122.02438,12.61,7.58,NA,10.1,0.404
511387,SANTA_CRUZ,2021-10-01T13:19:00Z,36.991223,-122.03293,11.08,6.57,21.34,8.7,0.435
511350,SANTA_CRUZ,2021-10-01T10:33:00Z,36.983858,-122.030559,13.95,10.54,79.1,19,0.475
510998,SANTA_CRUZ,2021-09-30T13:44:00Z,37.001452,-122.040733,10.68,7.74,29.56,14.1,0.287755102
510430,SANTA_CRUZ,2021-09-29T16:52:00Z,36.97194,-122.023808,9.6,6.95,29.47,13.7,0.3425
511381,SANTA_CRUZ,2021-10-01T12:36:00Z,36.989768,-122.031117,11.59,8.51,NA,12.9,0.330769231
510450,SANTA_CRUZ,2021-09-29T17:52:00Z,36.9686,-122.02358,15.45,10.97,71.17,NA,NA
511380,SANTA_CRUZ,2021-10-01T12:29:00Z,36.989768,-122.031117,11.77,8.29,34.57,10.1,0.480952381
511005,SANTA_CRUZ,2021-09-30T14:29:00Z,37.001991,-122.041088,10.47,6.92,30.1,12.2,0.259574468
510983,SANTA_CRUZ,2021-09-30T11:56:00Z,36.995313,-122.037197,14.39,10.78,67.42,9.9,0.235714286
510966,SANTA_CRUZ,2021-09-30T12:32:00Z,36.997663,-122.04072,9.93,7.96,33.83,10.4,0.281081081
510456,SANTA_CRUZ,2021-09-29T18:15:00Z,36.967657,-122.021882,16.58,14.12,115.42,15.1,0.629166667
510910,SANTA_CRUZ,2021-09-30T10:04:00Z,36.992109,-122.035051,17.55,14.68,137.03,10.2,0.566666667
510433,SANTA_CRUZ,2021-09-29T17:02:00Z,36.97194,-122.023808,12.06,7.73,28.32,6.7,0.239285714
511002,SANTA_CRUZ,2021-09-30T14:25:00Z,37.001289,-122.041622,12.44,9.09,52.12,15.1,0.487096774
510959,SANTA_CRUZ,2021-09-30T11:39:00Z,36.995313,-122.037197,13.82,10.05,51.97,14.4,0.351219512
510393,SANTA_CRUZ,2021-09-29T13:32:00Z,36.980422,-122.023893,10.34,6.95,19.23,10.5,0.308823529
510996,SANTA_CRUZ,2021-09-30T13:28:00Z,37.000182,-122.039854,10.96,7.25,31.5,11.9,0.247916667
510426,SANTA_CRUZ,2021-09-29T16:27:00Z,36.973896,-122.025191,12.66,8.17,29.93,4.2,0.3
510332,SANTA_CRUZ,2021-09-29T11:38:00Z,36.978915,-122.027224,8.07,4.89,10.53,9.6,0.384
510970,SANTA_CRUZ,2021-09-30T12:58:00Z,37.035133,-122.03773,12.18,11.1,66.39,9.4,0.348148148
511378,SANTA_CRUZ,2021-10-01T11:57:00Z,36.98809,-122.029969,14.17,9.9,52.91,14,0.225806452
510454,SANTA_CRUZ,2021-09-29T18:12:00Z,36.967657,-122.021882,13.29,11.64,87.36,4.9,0.288235294
511379,SANTA_CRUZ,2021-10-01T12:28:00Z,36.989768,-122.031117,18.63,15.49,154.67,11.3,0.627777778
511377,SANTA_CRUZ,2021-10-01T11:31:00Z,36.986474,-122.029975,14.99,11.24,86.88,8.2,0.328
510460,SANTA_CRUZ,2021-09-29T18:30:00Z,36.967297,-122.021669,11.76,9.98,52.2,9.1,0.478947368
510915,SANTA_CRUZ,2021-09-30T10:13:00Z,36.991991,-122.035301,13.38,11.16,78.08,7.4,0.37
510437,SANTA_CRUZ,2021-09-29T17:23:00Z,36.971308,-122.023669,14.56,11.02,68.32,14,0.518518519
511376,SANTA_CRUZ,2021-10-01T11:21:00Z,36.986474,-122.029975,15.07,11.14,71.42,NA,NA
510938,SANTA_CRUZ,2021-09-30T10:37:00Z,36.991991,-122.035301,13.46,12.2,81.43,15.9,0.454285714
510994,SANTA_CRUZ,2021-09-30T14:16:00Z,37.000584,-122.040812,14.28,10.61,75.64,16.3,0.440540541
510465,SANTA_CRUZ,2021-09-29T18:55:00Z,36.967369,-122.020971,11.81,7.37,25.51,8.8,0.382608696
510467,SANTA_CRUZ,2021-09-29T19:12:00Z,36.964453,-122.020277,15.83,10.22,61.84,9.6,0.436363636
510482,SANTA_CRUZ,2021-09-29T19:34:00Z,36.971942,-122.021277,13.94,11.76,74.66,10.4,0.371428571
510483,SANTA_CRUZ,2021-09-29T19:35:00Z,36.971942,-122.021277,11.82,11.01,75.56,9.2,0.438095238
510995,SANTA_CRUZ,2021-09-30T13:22:00Z,36.999044,-122.039806,7.67,5.03,12.21,8.4,0.221052632
511028,SANTA_CRUZ,2021-09-30T18:38:00Z,36.982926,-122.029353,11.31,7.87,37.03,8.3,0.332
511030,SANTA_CRUZ,2021-09-30T18:55:00Z,36.981283,-122.029046,13.49,9.9,54.04,8.3,0.332
511034,SANTA_CRUZ,2021-09-30T19:02:00Z,36.981421,-122.029421,10.19,7.04,30.87,9.7,0.312903226
511370,SANTA_CRUZ,2021-10-01T11:05:00Z,36.987848,-122.03061,11.89,6.82,31.6,12.4,0.476923077
691060,ST_JOHN,2022-09-30T13:10:00Z,47.555552,-52.698309,NA,NA,NA,8,0.421052632
691093,ST_JOHN,2022-09-30T14:21:00Z,47.5695,-52.723103,NA,NA,NA,10.8,0.36
691607,ST_JOHN,2022-10-01T10:54:00Z,47.562465,-52.710291,9.957,6.82,23.268,9,0.375
691621,ST_JOHN,2022-10-01T10:08:00Z,47.565682,-52.728111,NA,NA,NA,12.4,0.354285714
691624,ST_JOHN,2022-10-01T11:18:00Z,47.565682,-52.728111,9.168,7.116,26.201,4.4,0.1375
691628,ST_JOHN,2022-10-01T11:28:00Z,47.562465,-52.710291,9.662,6.888,27.068,15,0.375
691632,ST_JOHN,2022-10-01T11:32:00Z,47.563577,-52.711966,16.097,14.314,128.244,10,0.357142857
691635,ST_JOHN,2022-10-01T11:41:00Z,47.564906,-52.711915,10.083,7.493,25.957,10,0.322580645
691644,ST_JOHN,2022-10-01T12:04:00Z,47.564906,-52.711915,10.212,7.572,39.617,12,0.363636364
691646,ST_JOHN,2022-10-01T12:08:00Z,47.564906,-52.711915,10.658,8.709,44.058,14,0.378378378
691649,ST_JOHN,2022-10-01T12:13:00Z,47.564906,-52.711915,15.528,12.704,103.864,11.4,0.6
691651,ST_JOHN,2022-10-01T12:14:00Z,47.56551,-52.71546,8.501,5.783,19.416,7.6,0.292307692
691652,ST_JOHN,2022-10-01T12:29:00Z,47.562564,-52.716968,9.514,6.976,27.686,9.6,0.4
691653,ST_JOHN,2022-10-01T12:36:00Z,47.566573,-52.716227,10.448,7.327,32.859,8.2,0.273333333
691654,ST_JOHN,2022-10-01T12:39:00Z,47.566666,-52.716482,13.53,11.422,74.282,19,0.703703704
691655,ST_JOHN,2022-10-01T12:42:00Z,47.566808,-52.717095,16.871,14.88,152.716,NA,NA
691656,ST_JOHN,2022-10-01T12:46:00Z,47.566819,-52.717902,10.308,8.998,54.193,12.8,0.426666667
691658,ST_JOHN,2022-10-01T12:47:00Z,47.56696,-52.717956,11.766,9.481,55.505,13.5,0.465517241
